CodigoExterno;Nombre;CodigoEstado;Descripcion;FechaCierre;Estado;Comprador/CodigoOrganismo;Comprador/NombreOrganismo;Comprador/RutUnidad;Comprador/CodigoUnidad;Comprador/NombreUnidad;Comprador/DireccionUnidad;Comprador/ComunaUnidad;Comprador/RegionUnidad;Comprador/RutUsuario;Comprador/CodigoUsuario;Comprador/NombreUsuario;Comprador/CargoUsuario;DiasCierreLicitacion;Informada;CodigoTipo;Tipo;TipoConvocatoria;Moneda;Etapas;EstadoEtapas;TomaRazon;EstadoPublicidadOfertas;JustificacionPublicidad;Contrato;Obras;CantidadReclamos;Fechas/FechaCreacion;Fechas/FechaCierre;Fechas/FechaInicio;Fechas/FechaFinal;Fechas/FechaPubRespuestas;Fechas/FechaActoAperturaTecnica;Fechas/FechaActoAperturaEconomica;Fechas/FechaPublicacion;Fechas/FechaAdjudicacion;Fechas/FechaEstimadaAdjudicacion;Fechas/FechaSoporteFisico;Fechas/FechaTiempoEvaluacion;Fechas/FechaEstimadaFirma;Fechas/FechasUsuario;Fechas/FechaVisitaTerreno;Fechas/FechaEntregaAntecedentes;UnidadTiempoEvaluacion;DireccionVisita;DireccionEntrega;Estimacion;FuenteFinanciamiento;VisibilidadMonto;MontoEstimado;Tiempo;UnidadTiempo;Modalidad;TipoPago;NombreResponsablePago;EmailResponsablePago;NombreResponsableContrato;EmailResponsableContrato;FonoResponsableContrato;ProhibicionContratacion;SubContratacion;UnidadTiempoDuracionContrato;TiempoDuracionContrato;TipoDuracionContrato;JustificacionMontoEstimado;ObservacionContract;ExtensionPlazo;EsBaseTipo;UnidadTiempoContratoLicitacion;ValorTiempoRenovacion;PeriodoTiempoRenovacion;EsRenovable;CodigoBIP;Adjudicacion/Tipo;Adjudicacion/Fecha;Adjudicacion/Numero;Adjudicacion/NumeroOferentes;Adjudicacion/UrlActa;Items/Cantidad;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario;Items/Listado/Correlativo;Items/Listado/CodigoProducto;Items/Listado/CodigoCategoria;Items/Listado/Categoria;Items/Listado/NombreProducto;Items/Listado/Descripcion;Items/Listado/UnidadMedida;Items/Listado/Cantidad;Items/Listado/Adjudicacion/RutProveedor;Items/Listado/Adjudicacion/NombreProveedor;Items/Listado/Adjudicacion/Cantidad;Items/Listado/Adjudicacion/MontoUnitario
2678-1-LR25;SERVICIO ACERCAMIENTO DE TRANSPORTE ESCOLAR 2025;8;ES NECESARIO CONTRATAR EL SERVICIO DE TRANSPORTE ESCOLAR DE ACERCAMIENTO PARA LOS ESTUDIANTES DE LOS ESTABLECIMIENTOS EDUCACIONALES DE LA COMUNA DE MOSTAZAL PARA EL AÑO  ESCOLAR 2025.;;Adjudicada;99101;I MUNICIPALIDAD DE MOSTAZAL;69.080.500-6;3667;Departamento de Educación;DAEM MOSTAZAL Calle Riquelme 65. Esquina de referencia:  San Guillermo con Riquelme;Mostazal;Región del Libertador General Bernardo O´Higgins;;2047419;Carmen Gloria Soto Poblete;Coordinadora de Adquisiciones;0;0;1;LR;1;CLP;1;1;0;1;;0;0;596;01/24/2025 15:11:42;02/24/2025 16:00:00;01/24/2025 17:30:00;01/30/2025 19:21:00;02/06/2025 19:21:00;02/24/2025 16:12:00;02/24/2025 16:12:00;01/24/2025 16:14:00;03/10/2025 18:56:05;02/27/2025 15:00:00;;;;;;;1;;;1;FONDOS CASINO ;1;522500000;10;1;1;2;MARIA LORETO MORENO;;MARCELO SANTIBAÑEZ;;;;1;4;10; ;PRESUPUESTO TOTAL DISPONIBLE.;;0;0;2;0; ;0;;4;03/10/2025 00:00:00;814;6;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=PmqwYnekt6NlaJUNDA5Fv+tQSW0Q8Q4ImffQhx64ZSA=;24;1;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 1 - SERVICIO DE BUS PARA 44 PASAJETOS (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) -ESCUELA GABRIELA MISTRAL, COLEGIO ANDRÉS BELLO, LICEO ALBERTO HURTADO Y COLEGIO CAMINO REAL.;Unidad;1;76.036.979-9;Sociedad de Transporte Jimenez Hermanos Ltda.;10;2450000;2;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 2 - SERVICIO DE BUS PARA 44 PASAJETOS (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) -LICEO ELVIRA SANCHEZ DE GARCES Y ESCUELA EL RINCÓN.;Unidad;1;10.047.811-0;MARGARITA DEL CARMEN MORALES TRUJILLO;10;2350000;3;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 3 - SERVICIO DE BUS PARA 44 PASAJETOS (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - LICEO ELVIRA SÁNCHEZ DE GARCES Y LICEO ALBERTO HURTADO.;Unidad;1;76.036.979-9;Sociedad de Transporte Jimenez Hermanos Ltda.;10;2450000;4;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 4 - SERVICIO DE BUS PARA 44 PASAJETOS (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - LICEO ELVIRA SÁNCHEZ DE GARCES.;Unidad;1;76.036.979-9;Sociedad de Transporte Jimenez Hermanos Ltda.;10;2450000;5;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 5 - SERVICIO DE BUS PARA 44 PASAJETOS (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - ESCUELA HIJOS DEL SOL.;Unidad;1;10.047.811-0;MARGARITA DEL CARMEN MORALES TRUJILLO;10;2350000;6;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 6 - SERVICIO DE BUS PARA 44 PASAJETOS (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - ESCUELA  HIJOS DEL SOL.;Unidad;1;10.047.811-0;MARGARITA DEL CARMEN MORALES TRUJILLO;10;2350000;7;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 7 - SERVICIO DE BUS PARA 33 PASAJETOS (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) -ESCUELA SAN FRANCISCO DE ASÍS.;Unidad;1;76.036.979-9;Sociedad de Transporte Jimenez Hermanos Ltda.;10;2300000;8;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 8 - SERVICIO DE BUS PARA 44 PASAJETOS (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) -LICEO ALBERTO HURTADO, ESCUELA GABRIELA MISTRAL, LICEO ELVIRA SANCHEZ DE GARCES Y COLEGIO ANDRES BELLO.;Unidad;1;76.036.979-9;Sociedad de Transporte Jimenez Hermanos Ltda.;10;2450000;9;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 9 - SERVICIO DE BUS PARA 33 PASAJETOS (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) -LICEO ALBERTO HURTADO.;Unidad;1;76.036.979-9;Sociedad de Transporte Jimenez Hermanos Ltda.;10;2300000;10;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 10 - SERVICIO DE BUS PARA 33 PASAJETOS (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - LICEO ELVIRA SÁNCHEZ DE GARCES.;Unidad;1;76.036.979-9;Sociedad de Transporte Jimenez Hermanos Ltda.;10;2300000;11;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 1 - FURGÓN ESCOLAR DE PREFERENCIA CAPACIDAD 27+1 (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - JARDÍN INFANTIL CREANDO SUEÑOS.;Unidad;1;11.175.478-0;JUANA LUZ GONZÁLEZ ARAYA;1;23500000;12;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 2 - FURGÓN ESCOLAR DE PREFERENCIA CAPACIDAD 27+1 (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - JARDÍN INFANTIL HUELLAS DE NIÑOS.;Unidad;1;11.756.584-K;ROBERTO ALFONSO SANTIBÁÑEZ ACEITUNO;1;24000000;13;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 3 - FURGÓN ESCOLAR DE PREFERENCIA CAPACIDAD 27+1 (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - JARDÍN INFANTIL LOS PUNTITOS.;Unidad;1;11.175.478-0;JUANA LUZ GONZÁLEZ ARAYA;1;23500000;14;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 4 - FURGÓN ESCOLAR DE PREFERENCIA CAPACIDAD 27+1 (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - ESCUELA ESPECIAL MARÍA ALICIA PONCE.;Unidad;1;;15;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 5 - FURGÓN ESCOLAR DE PREFERENCIA CAPACIDAD 27+1 (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - ESCUELA ESPECIAL MARÍA ALICIA PONCE.;Unidad;1;11.175.478-0;JUANA LUZ GONZÁLEZ ARAYA;1;19400000;16;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 6 - FURGÓN ESCOLAR DE PREFERENCIA CAPACIDAD 27+1 (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - ESCUELA DE PÁRVULOS LAURITA VICUÑA.;Unidad;1;;17;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 7 - FURGÓN ESCOLAR DE PREFERENCIA CAPACIDAD 27+1 (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - ESCUELA DE PARVULOS LAURITA VICUÑA.;Unidad;1;;18;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 8 - FURGÓN ESCOLAR DE PREFERENCIA CAPACIDAD 27+1 (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - ESCUELA DE PARVULOS LAURITA VICUÑA.;Unidad;1;11.756.584-K;ROBERTO ALFONSO SANTIBÁÑEZ ACEITUNO;1;19000000;19;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 9 - FURGÓN ESCOLAR DE PREFERENCIA CAPACIDAD 27+1 (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - COLEGIO CAMINO REAL.;Unidad;1;10.200.595-3;CARLOS REMIGIO ANTIGUEN VEGA;1;19000000;20;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 10 - FURGÓN ESCOLAR DE PREFERENCIA CAPACIDAD 27+1 (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - ESCUELA HIJOS DEL SOL.;Unidad;1;11.175.478-0;JUANA LUZ GONZÁLEZ ARAYA;1;18900000;21;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 11 - FURGÓN ESCOLAR DE PREFERENCIA CAPACIDAD 27+1 (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - ESCUELA SAN FRANCISCO DE ASÍS.;Unidad;1;11.175.478-0;JUANA LUZ GONZÁLEZ ARAYA;1;18900000;22;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 12 - FURGÓN ESCOLAR DE PREFERENCIA CAPACIDAD 27+1 (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - ESCUELA EL RINCÓN (PRE-KINDER Y KINDER).;Unidad;1;;23;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 13 - FURGÓN ESCOLAR DE PREFERENCIA CAPACIDAD 27+1 (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - ESCUELA SAN FRANCISCO DE ASÍS Y CAMINO REAL.;Unidad;1;11.756.584-K;ROBERTO ALFONSO SANTIBÁÑEZ ACEITUNO;1;19000000;24;78111803;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses contratados;LINEA 14 - FURGÓN ESCOLAR DE PREFERENCIA CAPACIDAD 27+1 (RECORRIDO DETALLADO EN LAS BASES DE LICITACIÓN - ESPECIFICACIONES TÉCNICAS) - LICEO ELVIRA SÁNCHEZ.;Unidad;1;11.175.478-0;JUANA LUZ GONZÁLEZ ARAYA;1;18900000
